aded,boro,nta_name,BLK,CON,DEM,GRE,IND,OTH,REF,REP,WEP,WOR,total_first2016,total_voted_reg2008,total_voted2016,pct_total_first2016_total_voted_reg2008,pct_total_first2016_total_voted2016,pct_dem_first2016,pct_rep_first2016,pct_oth_first2016,trump_votes,clinton_votes,total_votes
73049,Manhattan,Upper East Side-Carnegie Hill,4,,5,,1,,,2,,,12,280,521,4.29,2.3,41.67,16.67,41.67,59,481,599
73050,Manhattan,Upper East Side-Carnegie Hill,2,,3,,1,,,10,,,16,306,500,5.23,3.2,18.75,62.5,18.75,104,368,550
73051,Manhattan,Upper East Side-Carnegie Hill,3,,7,,,,,3,,,13,275,444,4.73,2.93,53.85,23.08,23.08,89,332,501
73052,Manhattan,Upper East Side-Carnegie Hill,4,,7,,,,,4,,,15,339,494,4.42,3.04,46.67,26.67,26.67,134,342,590
73053,Manhattan,Upper East Side-Carnegie Hill,9,,14,,2,1,,5,,,31,388,591,7.99,5.25,45.16,16.13,38.71,119,426,619
73054,Manhattan,Upper East Side-Carnegie Hill,3,,6,,1,,,1,,,11,333,458,3.3,2.4,54.55,9.09,36.36,101,349,518
73055,Manhattan,Lenox Hill-Roosevelt Island,5,,10,,1,,,4,,,20,360,592,5.56,3.38,50,20,30,135,456,676
73056,Manhattan,Upper East Side-Carnegie Hill,8,,6,,2,,,4,,,20,467,667,4.28,3,30,20,50,161,529,825
73057,Manhattan,Upper East Side-Carnegie Hill,1,,3,,2,,,3,,,9,536,729,1.68,1.23,33.33,33.33,33.33,131,585,800
73058,Manhattan,Upper East Side-Carnegie Hill,5,,7,,1,,,3,,,16,516,667,3.1,2.4,43.75,18.75,37.5,170,462,749
73059,Manhattan,Upper East Side-Carnegie Hill,3,,2,,1,,,8,,,14,342,454,4.09,3.08,14.29,57.14,28.57,161,623,915
73060,Manhattan,Upper East Side-Carnegie Hill,4,,5,,2,,,8,,,19,427,607,4.45,3.13,26.32,42.11,31.58,144,600,917
73061,Manhattan,Upper East Side-Carnegie Hill,4,,10,,,,,5,,,19,454,610,4.19,3.11,52.63,26.32,21.05,125,434,692
73062,Manhattan,Upper East Side-Carnegie Hill,1,,20,,1,,,8,,,30,428,573,7.01,5.24,66.67,26.67,6.67,162,566,883
73063,Manhattan,Upper East Side-Carnegie Hill,1,,5,1,3,,,6,,,16,468,630,3.42,2.54,31.25,37.5,31.25,131,481,737
73064,Manhattan,Upper East Side-Carnegie Hill,5,,8,,,,,5,,,18,332,479,5.42,3.76,44.44,27.78,27.78,133,645,922
73065,Manhattan,Upper East Side-Carnegie Hill,6,,15,,,2,,6,,,29,459,656,6.32,4.42,51.72,20.69,27.59,127,521,758
73066,Manhattan,Upper East Side-Carnegie Hill,7,,22,,2,,,4,,,35,440,587,7.95,5.96,62.86,11.43,25.71,120,569,856
73067,Manhattan,Upper East Side-Carnegie Hill,7,,12,,2,,,6,,,27,429,580,6.29,4.66,44.44,22.22,33.33,97,501,730
73068,Manhattan,Lenox Hill-Roosevelt Island,1,,15,,1,,,3,,,20,513,738,3.9,2.71,75,15,10,117,593,820
73069,Manhattan,Yorkville,8,,18,,1,1,,7,,,35,527,752,6.64,4.65,51.43,20,28.57,119,619,866
73070,Manhattan,Upper East Side-Carnegie Hill,4,,8,,,,,3,,,15,362,506,4.14,2.96,53.33,20,26.67,118,668,935
73071,Manhattan,Upper East Side-Carnegie Hill,4,,4,,,,,4,,,12,406,541,2.96,2.22,33.33,33.33,33.33,165,622,919
73072,Manhattan,Upper East Side-Carnegie Hill,1,,7,,,,,7,,,15,394,567,3.81,2.65,46.67,46.67,6.67,128,534,795
73073,Manhattan,Upper East Side-Carnegie Hill,6,,8,,,,,5,,,19,484,656,3.93,2.9,42.11,26.32,31.58,158,607,898
73074,Manhattan,Upper East Side-Carnegie Hill,4,,10,,2,,,3,,,19,481,737,3.95,2.58,52.63,15.79,31.58,144,733,1009
73075,Manhattan,Upper East Side-Carnegie Hill,,,8,,2,,,,,,10,332,482,3.01,2.07,80,0,20,124,580,824
73076,Manhattan,Upper East Side-Carnegie Hill,3,,7,,1,,,3,,,14,356,499,3.93,2.81,50,21.43,28.57,152,752,1047
73077,Manhattan,Upper East Side-Carnegie Hill,6,,5,,1,,,1,,,13,334,475,3.89,2.74,38.46,7.69,53.85,143,614,908
73078,Manhattan,Upper East Side-Carnegie Hill,2,,10,,1,,,4,,,17,460,644,3.7,2.64,58.82,23.53,17.65,116,511,715
73079,Manhattan,Upper East Side-Carnegie Hill,3,,10,,,,,3,,,16,548,731,2.92,2.19,62.5,18.75,18.75,123,603,864
73080,Manhattan,Upper East Side-Carnegie Hill,4,,14,,,,,6,,,24,574,727,4.18,3.3,58.33,25,16.67,111,591,836
73081,Manhattan,Upper East Side-Carnegie Hill,2,,4,,,,,1,,,7,350,437,2,1.6,57.14,14.29,28.57,80,365,516
73082,Manhattan,Upper East Side-Carnegie Hill,2,,11,,1,,,2,,,16,357,489,4.48,3.27,68.75,12.5,18.75,161,687,978
73083,Manhattan,Upper East Side-Carnegie Hill,5,,11,,,,,2,,,18,416,672,4.33,2.68,61.11,11.11,27.78,116,548,785
73084,Manhattan,Yorkville,3,,10,,,,,4,,,17,255,556,6.67,3.06,58.82,23.53,17.65,79,494,667
73085,Manhattan,Yorkville,1,,8,,,,,3,,,12,254,507,4.72,2.37,66.67,25,8.33,105,759,1005
73086,Manhattan,Upper East Side-Carnegie Hill,2,,3,,,1,,7,,,13,539,696,2.41,1.87,23.08,53.85,23.08,149,660,947
73087,Manhattan,Upper East Side-Carnegie Hill,5,,9,,2,,,3,,,19,524,762,3.63,2.49,47.37,15.79,36.84,116,653,919
73088,Manhattan,Upper East Side-Carnegie Hill,4,,9,,,,,3,,,16,386,503,4.15,3.18,56.25,18.75,25,134,708,1017
73089,Manhattan,Upper East Side-Carnegie Hill,3,,8,,1,,,3,,,15,441,635,3.4,2.36,53.33,20,26.67,82,529,718
73090,Manhattan,Yorkville,3,,6,,1,,,4,,,14,394,536,3.55,2.61,42.86,28.57,28.57,138,730,976
73091,Manhattan,Yorkville,3,,9,,,1,,2,,,15,485,679,3.09,2.21,60,13.33,26.67,134,538,758
73092,Manhattan,Yorkville,,,10,,1,,,2,,,13,317,484,4.1,2.69,76.92,15.38,7.69,92,381,516
73093,Manhattan,Yorkville,3,,6,,,,,2,,,11,394,759,2.79,1.45,54.55,18.18,27.27,99,675,898
73094,Manhattan,Upper East Side-Carnegie Hill,4,,6,,1,,,7,,,18,449,587,4.01,3.07,33.33,38.89,27.78,0,0,0
73095,Manhattan,Upper East Side-Carnegie Hill,2,,10,,1,,,5,,,18,385,720,4.68,2.5,55.56,27.78,16.67,0,0,0
73096,Manhattan,Upper East Side-Carnegie Hill,1,,19,,2,,,3,,,25,435,572,5.75,4.37,76,12,12,0,0,0
73097,Manhattan,Upper East Side-Carnegie Hill,5,,12,,,,,5,,,22,496,686,4.44,3.21,54.55,22.73,22.73,0,0,0
73098,Manhattan,Upper East Side-Carnegie Hill,4,,5,,1,,,5,,,15,216,386,6.94,3.89,33.33,33.33,33.33,0,0,0
73099,Manhattan,Upper East Side-Carnegie Hill,4,,8,1,2,,,5,,,20,310,527,6.45,3.8,40,25,35,0,0,0
73100,Manhattan,Turtle Bay-East Midtown,6,,4,,,,,6,,,16,369,648,4.34,2.47,25,37.5,37.5,0,0,0
73101,Manhattan,Turtle Bay-East Midtown,2,,5,,1,,,5,,,13,230,383,5.65,3.39,38.46,38.46,23.08,0,0,0
73102,Manhattan,Turtle Bay-East Midtown,5,,9,,,,,1,,,15,379,532,3.96,2.82,60,6.67,33.33,0,0,0
73103,Manhattan,Turtle Bay-East Midtown,2,,9,,,,,4,,,15,206,383,7.28,3.92,60,26.67,13.33,0,0,0
73104,Manhattan,Upper East Side-Carnegie Hill,7,,8,,2,1,,2,,,20,509,691,3.93,2.89,40,10,50,0,0,0
73105,Manhattan,Upper East Side-Carnegie Hill,2,,4,,3,1,,3,,,13,402,535,3.23,2.43,30.77,23.08,46.15,0,0,0
73106,Manhattan,Murray Hill-Kips Bay,1,,10,,,,,3,,,14,237,577,5.91,2.43,71.43,21.43,7.14,0,0,0
73107,Manhattan,Murray Hill-Kips Bay,3,,7,,1,,,4,,,15,313,521,4.79,2.88,46.67,26.67,26.67,0,0,0
74001,Manhattan,Lower East Side,3,,18,,,,,,,,21,227,294,9.25,7.14,85.71,0,14.29,11,197,223
74002,Manhattan,Lower East Side,4,,21,,,1,,2,,,28,322,440,8.7,6.36,75,7.14,17.86,25,389,457
74003,Manhattan,Lower East Side,1,,26,1,2,,,2,,,32,321,435,9.97,7.36,81.25,6.25,12.5,38,426,501
74004,Manhattan,Lower East Side,4,,21,,,1,,,,,26,323,452,8.05,5.75,80.77,0,19.23,19,423,476
74005,Manhattan,Lower East Side,3,,21,,,,,2,,,26,240,301,10.83,8.64,80.77,7.69,11.54,21,265,310
74006,Manhattan,Lower East Side,2,,22,,,,,,,,24,291,414,8.25,5.8,91.67,0,8.33,38,374,444
74007,Manhattan,Chinatown,2,,9,,1,,,,,,12,196,380,6.12,3.16,75,0,25,29,369,449
74008,Manhattan,Lower East Side,4,,17,,,,,,,,21,227,520,9.25,4.04,80.95,0,19.05,34,498,620
74009,Manhattan,Lower East Side,,,12,,,,,3,,,15,145,243,10.34,6.17,80,20,0,17,223,263
74010,Manhattan,Lower East Side,1,,4,,,,,,,,5,145,347,3.45,1.44,80,0,20,36,755,908
74011,Manhattan,Lower East Side,7,,21,,,,,4,,,32,317,427,10.09,7.49,65.63,12.5,21.88,30,518,587
74012,Manhattan,Lower East Side,1,,22,,1,,,1,,,25,313,433,7.99,5.77,88,4,8,14,291,327
74013,Manhattan,Lower East Side,1,,20,,,,,,,,21,310,415,6.77,5.06,95.24,0,4.76,21,373,422
74014,Manhattan,Lower East Side,4,1,19,,,,,1,,,25,296,395,8.45,6.33,76,4,20,32,363,439
74015,Manhattan,Lower East Side,3,,12,,,,,2,,,17,241,433,7.05,3.93,70.59,11.76,17.65,41,586,706
74016,Manhattan,Lower East Side,3,,12,,,,,,,,15,201,318,7.46,4.72,80,0,20,14,304,356
74017,Manhattan,Lower East Side,3,,18,,,,,1,,,22,260,408,8.46,5.39,81.82,4.55,13.64,17,290,355
74018,Manhattan,East Village,2,,9,,,,,,,,11,140,193,7.86,5.7,81.82,0,18.18,30,142,191
74019,Manhattan,East Village,3,,10,,,,,6,,,19,357,457,5.32,4.16,52.63,31.58,15.79,196,590,897
74020,Manhattan,East Village,6,,13,,2,,,1,,,22,397,635,5.54,3.46,59.09,4.55,36.36,104,524,708
74021,Manhattan,East Village,8,,14,,1,,,1,,,24,354,657,6.78,3.65,58.33,4.17,37.5,38,630,790
74022,Manhattan,Lower East Side,3,1,14,,,,,,,1,19,319,620,5.96,3.06,73.68,0,26.32,39,605,764
74023,Manhattan,East Village,3,,5,,,,,,,,8,308,692,2.6,1.16,62.5,0,37.5,54,650,825
74024,Manhattan,Lower East Side,3,,15,1,1,,,1,,,21,304,521,6.91,4.03,71.43,4.76,23.81,39,729,880
74025,Manhattan,Lower East Side,3,,16,,,,,1,,,20,202,388,9.9,5.15,80,5,15,37,724,867
74026,Manhattan,Lower East Side,,,25,1,,,,3,,,29,339,444,8.55,6.53,86.21,10.34,3.45,20,515,575
74027,Manhattan,Lower East Side,6,,24,,,,,1,,,31,347,473,8.93,6.55,77.42,3.23,19.35,33,355,417
74028,Manhattan,Lower East Side,2,,20,,,,,,,,22,217,297,10.14,7.41,90.91,0,9.09,20,276,319
74029,Manhattan,Lower East Side,3,,18,,1,,,2,,,24,279,375,8.6,6.4,75,8.33,16.67,26,346,394
74030,Manhattan,Lower East Side,3,,5,,,,,1,,,9,204,265,4.41,3.4,55.56,11.11,33.33,28,229,286
74031,Manhattan,Lower East Side,3,,15,,,,,,,,18,443,528,4.06,3.41,83.33,0,16.67,62,443,550
74032,Manhattan,Lower East Side,4,,22,,1,,,,,,27,329,617,8.21,4.38,81.48,0,18.52,42,590,711
74033,Manhattan,East Village,2,1,15,,1,,,1,,,20,343,691,5.83,2.89,75,5,20,43,668,810
74034,Manhattan,East Village,4,,18,,,,,,,,22,360,648,6.11,3.4,81.82,0,18.18,30,615,759
74035,Manhattan,Lower East Side,3,,23,,,,,2,,,28,286,409,9.79,6.85,82.14,7.14,10.71,27,371,438
74036,Manhattan,East Village,3,,5,,,,,1,,,9,144,323,6.25,2.79,55.56,11.11,33.33,59,736,917
74037,Manhattan,East Village,1,,7,,,,,1,,,9,189,391,4.76,2.3,77.78,11.11,11.11,30,632,761
74038,Manhattan,Lower East Side,,1,10,,,,,,,,11,280,387,3.93,2.84,90.91,0,9.09,29,368,435
74039,Manhattan,Stuyvesant Town-Cooper Village,3,,9,,1,,,1,,,14,343,569,4.08,2.46,64.29,7.14,28.57,66,493,633
74040,Manhattan,Stuyvesant Town-Cooper Village,2,,9,,3,,,1,,,15,432,662,3.47,2.27,60,6.67,33.33,109,531,743
74041,Manhattan,Stuyvesant Town-Cooper Village,4,,12,,,,,1,,,17,519,768,3.28,2.21,70.59,5.88,23.53,115,629,833
74042,Manhattan,Stuyvesant Town-Cooper Village,2,,7,,,,,4,,,13,452,709,2.88,1.83,53.85,30.77,15.38,107,599,804
74043,Manhattan,Stuyvesant Town-Cooper Village,3,,12,,,,,1,,,16,505,748,3.17,2.14,75,6.25,18.75,109,621,837
74044,Manhattan,Stuyvesant Town-Cooper Village,3,,6,,,,,,,,9,449,633,2,1.42,66.67,0,33.33,118,508,706
74045,Manhattan,Stuyvesant Town-Cooper Village,2,,5,,,,,2,,,9,528,800,1.7,1.13,55.56,22.22,22.22,137,657,901
74046,Manhattan,Stuyvesant Town-Cooper Village,4,1,9,,1,,,2,,,17,370,569,4.59,2.99,52.94,11.76,35.29,86,476,631
74047,Manhattan,Stuyvesant Town-Cooper Village,5,,10,,1,,,1,,,17,442,682,3.85,2.49,58.82,5.88,35.29,84,597,763
74048,Manhattan,Stuyvesant Town-Cooper Village,6,,9,,1,,,,,1,17,396,603,4.29,2.82,52.94,0,47.06,90,498,665
74049,Manhattan,Stuyvesant Town-Cooper Village,4,,9,,2,,,2,,,17,481,688,3.53,2.47,52.94,11.76,35.29,104,444,637
74050,Manhattan,Stuyvesant Town-Cooper Village,,1,6,,,1,,4,,,12,528,694,2.27,1.73,50,33.33,16.67,147,644,890
74051,Manhattan,Stuyvesant Town-Cooper Village,4,,9,,,,,4,,,17,411,570,4.14,2.98,52.94,23.53,23.53,62,509,646
74052,Manhattan,Stuyvesant Town-Cooper Village,2,,4,,,,,,,,6,340,470,1.76,1.28,66.67,0,33.33,83,374,522
74053,Manhattan,Gramercy,1,,4,,,,,,,,5,258,568,1.94,0.88,80,0,20,52,559,686
74054,Manhattan,Gramercy,3,,8,,1,,,2,,,14,327,549,4.28,2.55,57.14,14.29,28.57,70,520,675
74055,Manhattan,Gramercy,1,,3,,,,,,,,4,150,339,2.67,1.18,75,0,25,30,302,401
74056,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,4,,8,,,,,1,,,13,362,664,3.59,1.96,61.54,7.69,30.77,62,538,787
74057,Manhattan,Gramercy,4,,8,,,,,3,,,15,293,564,5.12,2.66,53.33,20,26.67,62,512,661
74058,Manhattan,Gramercy,3,,9,,1,,,2,,,15,432,627,3.47,2.39,60,13.33,26.67,50,590,747
74059,Manhattan,Gramercy,1,,10,,1,,,3,,,15,496,784,3.02,1.91,66.67,20,13.33,81,716,925
74060,Manhattan,Gramercy,4,,6,,1,,,2,,,13,381,583,3.41,2.23,46.15,15.38,38.46,82,713,957
74061,Manhattan,Gramercy,6,,13,,,,,,,,19,445,647,4.27,2.94,68.42,0,31.58,61,568,745
74062,Manhattan,Gramercy,2,,4,,1,,,2,,,9,415,657,2.17,1.37,44.44,22.22,33.33,71,556,718
74063,Manhattan,Gramercy,2,,4,,1,,,2,,,9,288,475,3.13,1.89,44.44,22.22,33.33,56,443,566
74064,Manhattan,Gramercy,3,,7,,,,,,,,10,314,544,3.18,1.84,70,0,30,66,815,1016
74065,Manhattan,Gramercy,,,2,,,,,1,,,3,184,429,1.63,0.7,66.67,33.33,0,49,397,501
74066,Manhattan,Murray Hill-Kips Bay,2,,8,,,,,,,,10,220,464,4.55,2.16,80,0,20,49,456,582
74067,Manhattan,Murray Hill-Kips Bay,4,,7,,,,,3,,,14,369,585,3.79,2.39,50,21.43,28.57,68,530,683
74068,Manhattan,Murray Hill-Kips Bay,3,,8,,2,1,,1,,,15,310,602,4.84,2.49,53.33,6.67,40,94,529,721
74069,Manhattan,Murray Hill-Kips Bay,6,,14,,1,,,3,,,24,225,391,10.67,6.14,58.33,12.5,29.17,53,351,451
74070,Manhattan,Murray Hill-Kips Bay,5,,13,,1,,,2,,,21,251,468,8.37,4.49,61.9,9.52,28.57,102,703,927
74071,Manhattan,Gramercy,3,,5,,,,,1,,,9,208,458,4.33,1.97,55.56,11.11,33.33,38,447,556
74072,Manhattan,Gramercy,1,,2,,2,,,,,,5,181,338,2.76,1.48,40,0,60,33,341,442
74073,Manhattan,Gramercy,5,,8,,,,,2,,,15,354,632,4.24,2.37,53.33,13.33,33.33,83,568,743
74074,Manhattan,Gramercy,3,,9,,1,,,2,,,15,425,551,3.53,2.72,60,13.33,26.67,70,486,632
74075,Manhattan,Murray Hill-Kips Bay,2,,11,,1,,,1,,,15,481,599,3.12,2.5,73.33,6.67,20,84,514,682
74076,Manhattan,Murray Hill-Kips Bay,3,,13,,2,,,1,,,19,377,596,5.04,3.19,68.42,5.26,26.32,61,533,648
74077,Manhattan,Murray Hill-Kips Bay,,,27,,1,,,1,,,29,346,566,8.38,5.12,93.1,3.45,3.45,72,532,678
74078,Manhattan,Murray Hill-Kips Bay,6,,10,,2,,,2,,,20,416,595,4.81,3.36,50,10,40,92,512,679
74079,Manhattan,Murray Hill-Kips Bay,1,,4,,,,,3,,,8,258,482,3.1,1.66,50,37.5,12.5,22,243,308
74080,Manhattan,Murray Hill-Kips Bay,2,,8,,,,,,,,10,255,390,3.92,2.56,80,0,20,108,526,726
74081,Manhattan,Murray Hill-Kips Bay,,,8,,,,,1,,,9,68,220,13.24,4.09,88.89,11.11,0,20,198,257
74082,Manhattan,Murray Hill-Kips Bay,1,,6,,,,,2,,,9,264,426,3.41,2.11,66.67,22.22,11.11,89,745,949
74083,Manhattan,Stuyvesant Town-Cooper Village,3,,6,,,,,1,,,10,335,524,2.99,1.91,60,10,30,73,451,587
74084,Manhattan,Turtle Bay-East Midtown,6,,3,,1,,,1,,,11,182,472,6.04,2.33,27.27,9.09,63.64,104,384,562
74085,Manhattan,Murray Hill-Kips Bay,,,5,,,,,1,,,6,123,243,4.88,2.47,83.33,16.67,0,127,659,899
74086,Manhattan,Turtle Bay-East Midtown,3,1,5,,1,,,2,,,12,158,378,7.59,3.17,41.67,16.67,41.67,182,561,868
74087,Manhattan,Turtle Bay-East Midtown,2,,9,,,,,6,,,17,371,633,4.58,2.69,52.94,35.29,11.76,145,616,870
74088,Manhattan,Turtle Bay-East Midtown,8,,20,,1,,,5,,,34,437,636,7.78,5.35,58.82,14.71,26.47,102,537,763
74089,Manhattan,Turtle Bay-East Midtown,,,6,,1,,,5,,,12,290,491,4.14,2.44,50,41.67,8.33,186,621,936
74090,Manhattan,Turtle Bay-East Midtown,2,,5,,,,,4,,,11,311,521,3.54,2.11,45.45,36.36,18.18,165,631,931
74091,Manhattan,Turtle Bay-East Midtown,3,,7,1,,,,3,,,14,375,693,3.73,2.02,50,21.43,28.57,113,598,810
74092,Manhattan,Stuyvesant Town-Cooper Village,1,,13,,,,,,,,14,403,626,3.47,2.24,92.86,0,7.14,77,558,716
74098,Manhattan,Gramercy,,,10,,,,,,,,10,351,641,2.85,1.56,100,0,0,0,0,0
74099,Manhattan,Lower East Side,2,,13,,,,,1,,,16,359,599,4.46,2.67,81.25,6.25,12.5,0,0,0
74100,Manhattan,East Village,1,,11,,1,,,,,,13,284,375,4.58,3.47,84.62,0,15.38,0,0,0
74101,Manhattan,Murray Hill-Kips Bay,2,,4,,,,,,,,6,292,399,2.05,1.5,66.67,0,33.33,0,0,0
74102,Manhattan,Murray Hill-Kips Bay,3,,2,,,,,2,,,7,137,311,5.11,2.25,28.57,28.57,42.86,0,0,0
74103,Manhattan,Murray Hill-Kips Bay,9,,3,,,,,4,,,16,287,504,5.57,3.17,18.75,25,56.25,0,0,0
74104,Manhattan,Turtle Bay-East Midtown,2,,8,,1,,,3,,,14,308,572,4.55,2.45,57.14,21.43,21.43,0,0,0
74105,Manhattan,East Village,9,,13,,2,,,5,,,29,319,657,9.09,4.41,44.83,17.24,37.93,0,0,0
74106,Manhattan,Lower East Side,2,,8,,1,,,1,,,12,199,427,6.03,2.81,66.67,8.33,25,0,0,0
74107,Manhattan,Murray Hill-Kips Bay,1,,5,,,,,,,,6,170,472,3.53,1.27,83.33,0,16.67,0,0,0
75001,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,8,,1,,,2,,,14,410,604,3.41,2.32,57.14,14.29,28.57,78,880,1088
75002,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,,7,,1,,,,,,13,476,714,2.73,1.82,53.85,0,46.15,42,643,796
75003,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,11,,1,,,,,,13,233,430,5.58,3.02,84.62,0,15.38,30,408,507
75004,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,12,,2,,,1,,,18,404,687,4.46,2.62,66.67,5.56,27.78,51,647,812
75005,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,6,,,,,2,,,9,242,378,3.72,2.38,66.67,22.22,11.11,21,364,467
75006,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,4,,15,,1,,,,,1,21,517,729,4.06,2.88,71.43,0,28.57,62,658,851
75007,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,14,,,,,,,,15,396,662,3.79,2.27,93.33,0,6.67,46,659,812
75008,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,4,,7,,1,,,1,,,13,301,453,4.32,2.87,53.85,7.69,38.46,34,425,545
75009,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,11,,,,,2,,,16,342,644,4.68,2.48,68.75,12.5,18.75,85,761,973
75010,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,,14,,,,,3,,,22,461,762,4.77,2.89,63.64,13.64,22.73,56,701,872
75011,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,6,,14,,1,,,1,,,22,343,629,6.41,3.5,63.64,4.55,31.82,64,746,946
75012,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,,12,1,,,,1,,,19,312,532,6.09,3.57,63.16,5.26,31.58,52,458,578
75013,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,7,1,21,,2,,,2,,1,34,410,642,8.29,5.3,61.76,5.88,32.35,61,585,728
75014,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,12,1,,1,,1,,,17,252,389,6.75,4.37,70.59,5.88,23.53,66,589,728
75015,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,,10,,,1,,,,,16,322,556,4.97,2.88,62.5,0,37.5,44,521,662
75016,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,9,,,,,,,1,11,273,484,4.03,2.27,81.82,0,18.18,51,846,1028
75017,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,17,,1,,,4,,,25,400,730,6.25,3.42,68,16,16,50,685,850
75018,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,4,,,,,,,,6,236,392,2.54,1.53,66.67,0,33.33,30,383,480
75019,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,16,,,,,,,,19,342,569,5.56,3.34,84.21,0,15.79,36,537,692
75020,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,10,,1,,,3,,,15,409,604,3.67,2.48,66.67,20,13.33,53,870,1054
75021,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,9,,,,,,,,10,330,555,3.03,1.8,90,0,10,21,443,538
75022,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,11,,,,,,,,13,205,539,6.34,2.41,84.62,0,15.38,71,619,783
75023,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,7,,11,,,,,2,,,20,570,829,3.51,2.41,55,10,35,51,974,1184
75024,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,8,,,,,,,,10,274,596,3.65,1.68,80,0,20,53,544,680
75025,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,10,,,,,,,,11,444,649,2.48,1.69,90.91,0,9.09,40,625,742
75026,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,4,,5,,,,,1,,,10,331,508,3.02,1.97,50,10,40,62,694,880
75027,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,,,4,,,,,2,,,6,229,361,2.62,1.66,66.67,33.33,0,61,818,997
75028,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,7,,14,,,,,,,,21,411,687,5.11,3.06,66.67,0,33.33,80,626,821
75029,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,6,,12,,1,,,3,,,22,321,728,6.85,3.02,54.55,13.64,31.82,51,427,560
75030,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,5,,,1,,3,,,12,319,555,3.76,2.16,41.67,25,33.33,82,677,904
75031,Manhattan,Gramercy,3,,10,,1,,,6,,,20,275,592,7.27,3.38,50,30,20,80,569,726
75032,Manhattan,Murray Hill-Kips Bay,8,,10,,1,,,2,,,21,367,743,5.72,2.83,47.62,9.52,42.86,83,667,880
75033,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,,8,,,,,3,,,16,366,725,4.37,2.21,50,18.75,31.25,126,765,1014
75034,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,22,,,,,6,1,,32,330,511,9.7,6.26,68.75,18.75,12.5,82,406,577
75035,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,3,,,,,1,,,5,175,421,2.86,1.19,60,20,20,56,394,533
75036,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,7,,7,,,,,3,,,17,340,698,5,2.44,41.18,17.65,41.18,71,771,984
75037,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,13,,,,,2,,,17,455,728,3.74,2.34,76.47,11.76,11.76,41,409,521
75038,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,2,,,,,,,,3,336,405,0.89,0.74,66.67,0,33.33,121,621,845
75039,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,7,,,,,,,,10,273,520,3.66,1.92,70,0,30,40,514,636
75040,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,17,,,,,1,,,20,270,471,7.41,4.25,85,5,10,21,388,440
75041,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,20,,,,,,,,21,351,529,5.98,3.97,95.24,0,4.76,78,702,873
75042,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,,4,,,,,,,,6,216,497,2.78,1.21,66.67,0,33.33,51,460,589
75043,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,4,,11,,,,,1,,,16,621,740,2.58,2.16,68.75,6.25,25,88,653,847
75044,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,,3,,1,,,1,,,6,328,401,1.83,1.5,50,16.67,33.33,105,639,850
75045,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,,15,,1,,,,,,19,242,387,7.85,4.91,78.95,0,21.05,30,339,413
