aded,first2016,total_voted_reg2008,total_voted2016,pct_first2016_total_voted_reg2008,pct_first2016_total_voted2016
80015,8,175,261,4.571428571,3.0651341
80016,18,373,496,4.825737265,3.629032258
80017,16,309,514,5.177993528,3.112840467
80018,11,230,348,4.782608696,3.16091954
80019,10,190,256,5.263157895,3.90625
80020,22,287,448,7.665505226,4.910714286
80021,22,363,567,6.060606061,3.880070547
80022,23,368,588,6.25,3.911564626
80023,20,336,488,5.952380952,4.098360656
80024,31,377,538,8.222811671,5.762081784
80025,27,319,538,8.463949843,5.018587361
80026,19,267,401,7.116104869,4.738154613
80027,20,230,310,8.695652174,6.451612903
80028,18,254,423,7.086614173,4.255319149
80029,7,101,157,6.930693069,4.458598726
80030,25,322,498,7.763975155,5.020080321
80031,34,472,653,7.203389831,5.206738132
80032,18,238,320,7.56302521,5.625
80033,8,180,278,4.444444444,2.877697842
80034,21,293,418,7.167235495,5.023923445
80035,19,233,322,8.154506438,5.900621118
80036,26,348,506,7.471264368,5.138339921
80037,16,179,267,8.938547486,5.992509363
80038,16,246,350,6.504065041,4.571428571
80039,31,322,495,9.627329193,6.262626263
80040,16,226,281,7.079646018,5.693950178
80041,33,451,625,7.317073171,5.28
80042,15,286,370,5.244755245,4.054054054
80043,21,219,382,9.589041096,5.497382199
80044,19,190,344,10,5.523255814
80045,32,319,481,10.03134796,6.652806653
80046,9,142,217,6.338028169,4.147465438
80047,16,255,372,6.274509804,4.301075269
80048,27,429,592,6.293706294,4.560810811
80049,10,63,76,15.87301587,13.15789474
80050,16,193,329,8.29015544,4.863221884
80051,20,222,341,9.009009009,5.865102639
80052,17,316,522,5.379746835,3.256704981
80053,22,193,315,11.39896373,6.984126984
80054,3,87,153,3.448275862,1.960784314
80055,27,300,514,9,5.252918288
80056,9,386,549,2.331606218,1.639344262
80057,12,165,272,7.272727273,4.411764706
80058,20,419,610,4.77326969,3.278688525
80059,2,74,105,2.702702703,1.904761905
80060,24,343,514,6.997084548,4.6692607
80061,2,51,95,3.921568627,2.105263158
80062,15,302,414,4.966887417,3.623188406
80063,23,430,631,5.348837209,3.645007924
80064,12,244,405,4.918032787,2.962962963
80065,14,387,578,3.617571059,2.422145329
80066,30,269,368,11.15241636,8.152173913
80067,13,311,440,4.180064309,2.954545455
80068,19,301,412,6.312292359,4.611650485
80069,4,123,166,3.25203252,2.409638554
80070,17,302,452,5.629139073,3.761061947
80071,8,267,382,2.996254682,2.094240838
80072,0,46,62,0,0
80073,7,160,242,4.375,2.892561983
80074,27,397,518,6.801007557,5.212355212
80075,0,8,12,0,0
80076,16,261,347,6.130268199,4.610951009
80077,25,237,424,10.54852321,5.896226415
80078,32,328,540,9.756097561,5.925925926
80079,28,322,568,8.695652174,4.929577465
80080,52,330,590,15.75757576,8.813559322
80081,31,278,502,11.15107914,6.175298805
80082,6,203,280,2.955665025,2.142857143
80083,22,339,584,6.489675516,3.767123288
80084,24,296,490,8.108108108,4.897959184
80085,21,262,439,8.015267176,4.783599089
80086,16,245,450,6.530612245,3.555555556
80087,7,139,227,5.035971223,3.083700441
80093,17,232,360,7.327586207,4.722222222
80094,25,327,567,7.645259939,4.409171076
80095,17,289,528,5.882352941,3.21969697
81001,28,245,404,11.42857143,6.930693069
81002,34,292,529,11.64383562,6.427221172
81003,22,251,423,8.764940239,5.200945626
81004,21,262,435,8.015267176,4.827586207
81005,21,346,591,6.069364162,3.553299492
81006,36,420,650,8.571428571,5.538461538
81007,41,324,543,12.65432099,7.550644567
81008,31,204,283,15.19607843,10.9540636
81009,38,282,383,13.4751773,9.921671018
81010,15,104,177,14.42307692,8.474576271
81011,3,64,107,4.6875,2.803738318
81012,25,441,624,5.66893424,4.006410256
81013,17,183,304,9.289617486,5.592105263
81014,10,334,412,2.994011976,2.427184466
81015,28,422,588,6.63507109,4.761904762
81017,27,358,601,7.541899441,4.492512479
81018,24,251,418,9.561752988,5.741626794
81019,34,329,553,10.3343465,6.148282098
81020,27,361,587,7.479224377,4.599659284
81021,19,351,555,5.413105413,3.423423423
81022,20,289,468,6.920415225,4.273504274
81023,44,422,647,10.42654028,6.800618238
81024,14,275,403,5.090909091,3.473945409
81025,9,215,314,4.186046512,2.866242038
81026,8,165,289,4.848484848,2.76816609
81027,17,203,316,8.374384236,5.379746835
81028,15,216,363,6.944444444,4.132231405
81029,11,199,271,5.527638191,4.05904059
81030,14,254,393,5.511811024,3.562340967
81031,14,216,333,6.481481481,4.204204204
81032,5,220,315,2.272727273,1.587301587
81033,16,391,499,4.092071611,3.206412826
81034,23,437,566,5.263157895,4.06360424
81035,26,494,658,5.263157895,3.951367781
81036,24,277,455,8.664259928,5.274725275
81037,27,387,626,6.976744186,4.313099042
81038,26,407,661,6.388206388,3.933434191
81039,16,203,347,7.881773399,4.610951009
81040,20,373,630,5.361930295,3.174603175
81041,30,443,703,6.772009029,4.26742532
81042,7,126,180,5.555555556,3.888888889
81043,21,315,394,6.666666667,5.329949239
81044,10,203,308,4.926108374,3.246753247
81045,2,66,131,3.03030303,1.526717557
81046,7,146,243,4.794520548,2.880658436
81047,9,103,156,8.737864078,5.769230769
81048,11,277,429,3.971119134,2.564102564
81049,8,317,392,2.523659306,2.040816327
81050,18,303,460,5.940594059,3.913043478
81051,14,282,408,4.964539007,3.431372549
81052,6,144,202,4.166666667,2.97029703
81053,6,150,189,4,3.174603175
81054,25,399,619,6.26566416,4.038772213
81055,17,444,597,3.828828829,2.847571189
81056,18,426,610,4.225352113,2.950819672
81057,11,264,356,4.166666667,3.08988764
81058,20,310,455,6.451612903,4.395604396
81059,10,254,364,3.937007874,2.747252747
81060,9,331,488,2.719033233,1.844262295
81061,6,174,262,3.448275862,2.290076336
81062,11,374,474,2.941176471,2.320675105
81063,12,386,487,3.10880829,2.464065708
81064,29,643,801,4.510108865,3.620474407
81065,12,430,572,2.790697674,2.097902098
81066,11,231,312,4.761904762,3.525641026
81067,9,285,374,3.157894737,2.406417112
81068,11,383,536,2.872062663,2.052238806
81069,9,475,683,1.894736842,1.317715959
81070,8,150,191,5.333333333,4.188481675
81071,12,326,467,3.680981595,2.569593148
81072,18,520,698,3.461538462,2.578796562
81073,18,515,692,3.495145631,2.601156069
81074,14,358,502,3.910614525,2.788844622
81075,15,381,572,3.937007874,2.622377622
81076,12,393,497,3.053435115,2.414486922
81077,17,328,484,5.182926829,3.512396694
81078,20,480,738,4.166666667,2.7100271
81079,16,499,626,3.206412826,2.555910543
81080,8,502,614,1.593625498,1.302931596
81081,8,323,437,2.476780186,1.830663616
81082,12,347,452,3.458213256,2.654867257
81083,16,347,427,4.610951009,3.7470726
81084,14,553,731,2.53164557,1.915184679
81085,11,216,296,5.092592593,3.716216216
81086,9,406,508,2.216748768,1.771653543
81087,11,280,461,3.928571429,2.386117137
81088,10,328,444,3.048780488,2.252252252
81089,8,327,408,2.44648318,1.960784314
81090,4,308,434,1.298701299,0.921658986
81091,21,206,379,10.19417476,5.540897098
81092,13,185,324,7.027027027,4.012345679
81093,13,315,515,4.126984127,2.524271845
81094,14,272,463,5.147058824,3.023758099
81095,8,148,251,5.405405405,3.187250996
81096,15,216,377,6.944444444,3.978779841
81097,21,320,448,6.5625,4.6875
81098,28,311,499,9.003215434,5.611222445
81099,30,379,618,7.915567282,4.854368932
81100,14,239,404,5.857740586,3.465346535
81104,1,1,1,100,100
81107,8,82,126,9.756097561,6.349206349
82001,21,464,586,4.525862069,3.583617747
82002,27,398,529,6.783919598,5.103969754
82003,22,247,332,8.906882591,6.626506024
82004,26,388,501,6.701030928,5.189620758
82005,48,492,666,9.756097561,7.207207207
82006,37,337,480,10.97922849,7.708333333
82007,31,363,484,8.539944904,6.404958678
82008,35,405,590,8.641975309,5.93220339
82009,33,408,548,8.088235294,6.02189781
82010,18,369,545,4.87804878,3.302752294
82011,31,367,506,8.446866485,6.126482213
82012,17,237,331,7.172995781,5.135951662
82013,17,323,426,5.263157895,3.990610329
82014,8,137,187,5.839416058,4.278074866
82015,23,389,501,5.912596401,4.590818363
82016,32,378,554,8.465608466,5.776173285
82017,38,390,535,9.743589744,7.102803738
82018,17,221,303,7.692307692,5.610561056
82019,29,233,328,12.44635193,8.841463415
82020,13,278,379,4.676258993,3.430079156
82021,25,222,315,11.26126126,7.936507937
82022,35,366,523,9.56284153,6.692160612
82023,28,281,476,9.964412811,5.882352941
82024,35,362,536,9.668508287,6.529850746
82025,20,360,501,5.555555556,3.992015968
82027,20,206,380,9.708737864,5.263157895
82028,44,357,539,12.32492997,8.163265306
82029,8,102,145,7.843137255,5.517241379
82030,26,321,501,8.099688474,5.189620758
82031,19,241,568,7.883817427,3.345070423
82032,28,363,544,7.713498623,5.147058824
82033,25,346,469,7.225433526,5.330490405
82034,21,273,388,7.692307692,5.412371134
82035,36,409,598,8.80195599,6.02006689
82036,41,431,614,9.512761021,6.67752443
82037,20,311,452,6.430868167,4.424778761
82038,21,413,573,5.084745763,3.664921466
82039,32,340,494,9.411764706,6.477732794
82040,26,306,452,8.496732026,5.752212389
82041,23,363,517,6.336088154,4.448742747
82042,16,199,272,8.040201005,5.882352941
82043,32,326,461,9.81595092,6.94143167
82044,26,330,474,7.878787879,5.485232068
82045,22,312,396,7.051282051,5.555555556
82046,28,350,468,8,5.982905983
82047,31,338,450,9.171597633,6.888888889
82048,65,369,518,17.61517615,12.54826255
82049,35,436,609,8.027522936,5.747126437
82050,29,290,385,10,7.532467532
82051,23,350,560,6.571428571,4.107142857
82052,44,404,595,10.89108911,7.394957983
82053,21,281,417,7.473309609,5.035971223
82054,1,38,52,2.631578947,1.923076923
82055,24,276,385,8.695652174,6.233766234
82056,15,313,436,4.792332268,3.440366972
82057,21,296,417,7.094594595,5.035971223
82058,21,310,443,6.774193548,4.740406321
82059,3,20,38,15,7.894736842
82060,12,376,518,3.191489362,2.316602317
82061,22,421,553,5.225653207,3.978300181
82062,18,335,468,5.373134328,3.846153846
82063,9,290,430,3.103448276,2.093023256
82064,29,319,549,9.090909091,5.282331512
82065,6,326,398,1.840490798,1.507537688
82066,6,325,422,1.846153846,1.421800948
82067,13,391,503,3.324808184,2.584493042
82068,8,312,387,2.564102564,2.067183463
82069,12,336,427,3.571428571,2.81030445
82070,4,271,352,1.47601476,1.136363636
82071,9,302,405,2.98013245,2.222222222
82072,12,358,440,3.351955307,2.727272727
82073,6,325,407,1.846153846,1.474201474
82074,10,263,342,3.802281369,2.923976608
82075,2,266,335,0.751879699,0.597014925
82076,11,301,380,3.65448505,2.894736842
82077,10,350,448,2.857142857,2.232142857
82078,11,373,470,2.949061662,2.340425532
82079,8,390,485,2.051282051,1.649484536
82080,10,314,396,3.184713376,2.525252525
82081,15,301,410,4.983388704,3.658536585
82082,6,223,282,2.69058296,2.127659574
82083,4,84,99,4.761904762,4.04040404
82084,9,399,508,2.255639098,1.771653543
82085,9,308,379,2.922077922,2.374670185
82086,7,279,358,2.508960573,1.955307263
82087,8,292,363,2.739726027,2.203856749
82088,2,327,419,0.611620795,0.477326969
82089,12,334,436,3.592814371,2.752293578
82090,10,324,402,3.086419753,2.487562189
82091,4,178,219,2.247191011,1.826484018
82092,9,415,526,2.168674699,1.711026616
82093,7,307,403,2.280130293,1.736972705
82094,9,324,395,2.777777778,2.278481013
82095,11,441,555,2.494331066,1.981981982
82096,6,275,342,2.181818182,1.754385965
82097,16,369,455,4.33604336,3.516483516
82098,14,416,540,3.365384615,2.592592593
82099,7,373,463,1.876675603,1.51187905
82100,11,338,422,3.25443787,2.606635071
82101,3,295,379,1.016949153,0.791556728
82102,4,290,368,1.379310345,1.086956522
82103,8,270,325,2.962962963,2.461538462
82104,5,366,445,1.366120219,1.123595506
82105,8,355,441,2.253521127,1.814058957
82106,0,3,3,0,0
82107,12,142,206,8.450704225,5.825242718
82108,0,0,0,0,0
82109,19,188,269,10.10638298,7.063197026
82119,23,262,381,8.778625954,6.036745407
83001,7,266,483,2.631578947,1.449275362
83002,3,171,255,1.754385965,1.176470588
83003,11,318,456,3.459119497,2.412280702
83004,7,140,213,5,3.286384977
83005,7,74,119,9.459459459,5.882352941
83006,11,333,472,3.303303303,2.330508475
83007,12,362,509,3.314917127,2.357563851
83008,15,351,508,4.273504274,2.952755906
83009,13,353,499,3.682719547,2.605210421
83010,12,446,638,2.69058296,1.880877743
83011,11,422,613,2.606635071,1.794453507
83013,17,408,613,4.166666667,2.77324633
83014,17,461,641,3.687635575,2.652106084
83015,12,393,590,3.053435115,2.033898305
83016,19,338,583,5.621301775,3.259005146
83017,8,296,501,2.702702703,1.596806387
83018,9,359,516,2.506963788,1.744186047
83019,9,290,422,3.103448276,2.132701422
83020,9,280,411,3.214285714,2.189781022
83021,17,318,451,5.34591195,3.76940133
83022,22,324,424,6.790123457,5.188679245
83023,30,321,418,9.345794393,7.177033493
83024,6,148,233,4.054054054,2.575107296
83025,8,259,379,3.088803089,2.110817942
83026,9,201,290,4.47761194,3.103448276
83027,11,355,573,3.098591549,1.919720768
83028,12,236,314,5.084745763,3.821656051
83029,15,242,395,6.198347107,3.797468354
83030,12,309,471,3.883495146,2.547770701
83031,13,418,560,3.110047847,2.321428571
83032,10,342,552,2.923976608,1.811594203
83033,10,379,511,2.638522427,1.956947162
83034,16,378,574,4.232804233,2.787456446
83035,15,279,448,5.376344086,3.348214286
83036,10,178,252,5.617977528,3.968253968
83037,13,253,427,5.138339921,3.044496487
83038,20,317,523,6.309148265,3.824091778
83039,12,284,441,4.225352113,2.721088435
83040,6,251,392,2.390438247,1.530612245
83041,9,257,376,3.501945525,2.393617021
83042,8,312,466,2.564102564,1.716738197
83043,11,293,444,3.754266212,2.477477477
83044,16,358,565,4.469273743,2.831858407
83045,11,342,567,3.216374269,1.940035273
83046,23,313,463,7.348242812,4.967602592
83047,18,266,440,6.766917293,4.090909091
83048,14,256,448,5.46875,3.125
83049,16,289,456,5.53633218,3.50877193
83050,13,306,544,4.248366013,2.389705882
83051,21,332,534,6.325301205,3.93258427
83052,25,369,560,6.775067751,4.464285714
83053,10,298,462,3.355704698,2.164502165
83054,8,235,395,3.404255319,2.025316456
83055,12,280,440,4.285714286,2.727272727
83056,14,357,550,3.921568627,2.545454545
83057,13,436,610,2.981651376,2.131147541
83058,7,239,332,2.928870293,2.108433735
83059,37,412,575,8.980582524,6.434782609
83060,5,179,230,2.793296089,2.173913043
83061,11,258,338,4.263565891,3.25443787
83062,17,184,271,9.239130435,6.273062731
83063,15,234,355,6.41025641,4.225352113
83064,4,308,434,1.298701299,0.921658986
83065,12,250,372,4.8,3.225806452
83066,15,410,593,3.658536585,2.529510961
83067,17,248,367,6.85483871,4.632152589
83068,1,1,1,100,100
83069,15,431,614,3.480278422,2.442996743
83070,25,450,635,5.555555556,3.937007874
83071,12,427,610,2.81030445,1.967213115
83072,9,273,393,3.296703297,2.290076336
83073,7,359,513,1.949860724,1.364522417
83074,16,378,534,4.232804233,2.996254682
83075,20,439,606,4.555808656,3.300330033
83076,15,423,596,3.546099291,2.516778523
83077,16,352,500,4.545454545,3.2
83078,14,284,424,4.929577465,3.301886792
83079,22,420,610,5.238095238,3.606557377
83080,7,343,480,2.040816327,1.458333333
83081,8,390,564,2.051282051,1.418439716
83082,22,412,620,5.339805825,3.548387097
83083,17,329,518,5.167173252,3.281853282
83084,4,28,45,14.28571429,8.888888889
83085,13,178,253,7.303370787,5.138339921
83086,8,197,313,4.060913706,2.555910543
83088,16,307,435,5.211726384,3.67816092
83089,17,255,347,6.666666667,4.899135447
84001,17,289,559,5.882352941,3.041144902
84002,24,256,480,9.375,5
84003,20,271,519,7.380073801,3.853564547
84004,21,318,588,6.603773585,3.571428571
84005,10,151,289,6.622516556,3.460207612
84006,17,245,462,6.93877551,3.67965368
84007,34,300,579,11.33333333,5.872193437
84008,19,233,404,8.154506438,4.702970297
84009,17,247,391,6.882591093,4.347826087
84010,32,393,573,8.142493639,5.584642234
84011,37,375,612,9.866666667,6.045751634
84012,22,269,435,8.178438662,5.057471264
84013,28,296,561,9.459459459,4.991087344
84014,21,272,406,7.720588235,5.172413793
84015,20,237,413,8.438818565,4.842615012
84016,30,332,518,9.036144578,5.791505792
84017,13,117,194,11.11111111,6.701030928
84018,5,73,142,6.849315068,3.521126761
84019,31,360,521,8.611111111,5.950095969
84020,28,235,463,11.91489362,6.047516199
84021,2,42,71,4.761904762,2.816901408
84022,7,80,135,8.75,5.185185185
84023,10,376,515,2.659574468,1.941747573
84024,22,307,455,7.166123779,4.835164835
84025,27,294,469,9.183673469,5.756929638
84026,11,201,308,5.472636816,3.571428571
84027,18,274,412,6.569343066,4.368932039
84028,11,354,516,3.107344633,2.131782946
84029,25,265,389,9.433962264,6.426735219
84030,11,205,303,5.365853659,3.630363036
84031,16,186,270,8.602150538,5.925925926
84032,22,177,252,12.42937853,8.73015873
84033,18,267,407,6.741573034,4.422604423
84034,24,439,599,5.466970387,4.006677796
84035,22,280,449,7.857142857,4.899777283
84036,8,77,156,10.38961039,5.128205128
84037,12,266,425,4.511278195,2.823529412
84038,27,305,517,8.852459016,5.222437137
84039,27,294,499,9.183673469,5.410821643
84040,26,327,522,7.951070336,4.980842912
84041,25,277,438,9.025270758,5.707762557
84042,34,350,502,9.714285714,6.772908367
84043,22,248,456,8.870967742,4.824561404
84044,23,311,446,7.395498392,5.156950673
84045,22,235,353,9.361702128,6.232294618
84046,11,197,373,5.583756345,2.949061662
84047,11,105,186,10.47619048,5.913978495
84048,26,286,446,9.090909091,5.829596413
84049,7,118,165,5.93220339,4.242424242
84050,31,308,544,10.06493506,5.698529412
84051,25,296,414,8.445945946,6.038647343
84052,22,207,309,10.62801932,7.1197411
84053,0,0,0,0,0
84054,20,314,464,6.369426752,4.310344828
84055,23,310,462,7.419354839,4.978354978
84056,19,289,465,6.574394464,4.086021505
84057,21,303,478,6.930693069,4.393305439
84058,22,279,456,7.885304659,4.824561404
